Brand Name,Product,Price,Processor,Memory,Storage,Graphics,Display,OS,Image
HP,Laptop 15fd0014ca,$899.99,Intel Core i5 1334U,16 GB RAM,512 GB SSD,Intel ArcTM Graphics,14.0-in. display 2.8K (2880X1800),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08588195_390x286.jpg
HP,OmniBook X Flip 14fm0014ca Laptop,$1699.99,Intel Core Ultra 7 258V,32 GB RAM,1 TB SSD,NVIDIA GeForce MX570A with 2GB GDDR6 graphics memory,16.0-in. display 2.5K (2560X1600),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/6P759UA-ABL_1_390x286.jpg
HP,OmniBook X Flip 14fk0010ca Laptop,$1799.99,AMD Ryzen AI 7 350,32 GB RAM,1 TB SSD,Intel ArcTM Graphics,14.0-in. display 2.2K (2240X1400),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/A32WRUA-ABL_3_390x286.jpg
HP,OmniBook 5 16ag1004ca Laptop,$999.99,AMD Ryzen AI 5 340,16 GB RAM,512 GB SSD,Intel Iris Xe Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c06919095_390x286.jpg
HP,OmniBook X Flip 16ar0004ca Laptop,$1199.99,AMD Ryzen AI 5 340,16 GB RAM,512 GB SSD,Intel ArcTM Graphics,14.0-in. display 2.8K (2880X1800),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08186006_390x286.jpg
HP,OMEN MAX Gaming Laptop 16ah0010ca,$2599.99,Intel Core Ultra 7 255HX,16 GB RAM,1 TB SSD,Intel ArcTM Graphics,16.0-in. display 2.5K (2560X1600),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/85U39UA-ABL_390x286.jpg
HP,OMEN MAX Gaming Laptop 16ah0020ca,$2799.99,Intel Core Ultra 7 255HX,32 GB RAM,1 TB SSD,Intel UHD Graphics,16.0-in. display 2.5K (2560X1600),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08453084_390x286.jpg
HP,OMEN MAX Gaming Laptop 16ah0030ca,$2999.99,Intel Core Ultra 9 275HX,32 GB RAM,1 TB SSD,Intel ArcTM Graphics,16.0-in. touch display Full HD+ (1920X1200),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08524681_390x286.jpg
HP,OMEN MAX Gaming Laptop 16ah0040ca,$3499.99,Intel Core Ultra 9 275HX,32 GB RAM,1 TB SSD,Intel Iris Xe Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08514247_390x286.jpg
HP,ProBook 450 15.6 inch G10 Notebook PC,$989.00,Intel Core i5 1334U,16 GB RAM,512 GB SSD,Intel ArcTM Graphics,14.0-in. display 2.8K (2880X1800),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08925062_390x286.jpg
HP,OMEN Transcend Laptop 14fb0000ca,$2599.98,Intel Core Ultra 9 185H,32 GB RAM,1 TB SSD,Intel ArcTM Graphics,16.0-in. touch display 2.5K (2560X1600),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_390x286.jpg
HP,OMEN Gaming Laptop 17db0000ca,$1849.98,AMD Ryzen 7 8845HS,16 GB RAM,512 GB SSD,Intel ArcTM Graphics,16.0-in. touch display Full HD+ (1920X1200),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08956477_390x286.jpg
HP,OMEN Transcend Laptop 16u1000ca,$2949.98,Intel Core i9 14900HX,32 GB RAM,2 TB SSD,Intel Integrated Graphics,16.0-in. display Full HD+ (1920X1200),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965880_390x286.jpg
HP,ProBook 440 14 inch G11 Notebook PC,$1399.00,Intel Core Ultra 5 125U,16 GB RAM,256 GB SSD,Intel Integrated Graphics,14.0-in. touch display Full HD+ (1920X1200),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08436773_390x286.jpg
HP,ProBook 440 14 inch G11 Notebook PC,$1799.00,Intel Core Ultra 7 155U,32 GB RAM,512 GB SSD,Intel ArcTM Graphics,16.0-in. touch display 2.5K (2560X1600),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/8M5L2UA-ABL_390x286.jpg
HP,ProBook 460 16 inch G11 Notebook PC,$1549.00,Intel Core Ultra 5 125U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,16.0-in. display Full HD+ (1920X1200),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_390x286.jpg
HP,EliteBook 660 16 inch G11 Notebook PC,$1799.00,Intel Core Ultra 5 125U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. touch display Full HD+ (1920X1200),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08953238_390x286.jpg
HP,ProBook 445 14 inch G11 Notebook PC,$1129.00,AMD Ryzen 5 7535U,8 GB RAM,256 GB SSD,Intel Integrated Graphics,14.0-in. display 2.2K (2240X1400),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08953238_390x286.jpg
HP,ProBook 465 16 inch G11 Notebook PC,$1439.00,AMD Ryzen 7 7735U,16 GB RAM,512 GB SSD,Intel UHD Graphics,16.0-in. display 2.5K (2560X1600),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08959152_390x286.jpg
HP,OmniBook X 14 inch Touchscreen Laptop 14fe0000ca +,$1599.98,Snapdragon X Elite X1E 78 100,16 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. display Full HD+ (1920X1200),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08959110_1750x1285.jpg
HP,ZBook Power 16 inch G11 A Mobile Workstation PC,$2899.00,AMD Ryzen 9 8945HS,32 GB RAM,1 TB SSD,NVIDIA GeForce RTXTM 4060,16.0-in. display 2.5K (2560X1600),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08942766_390x286.jpg
HP,OmniBook Ultra 14 inch Touchscreen Laptop 14fh0010ca,$1599.98,Intel Core Ultra 5 226V,16 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4070,16.0-in. display Quad HD+ (2560X1600) 240Hz,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08959110_1750x1285.jpg
HP,ProBook 460 16 inch G11 Notebook PC,$1349.00,Intel Core Ultra 5 125U,32 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4070,16.0-in. display Quad HD+ (2560X1600) 240Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08953238_390x286.jpg
HP,EliteBook 640 14 inch G11 Notebook PC,$1499.00,Intel Core Ultra 5 125U,32 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4060,16.0-in. display Quad HD+ (2560X1600) 240Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08959140_390x286.jpg
HP,ProBook 445 14 inch G11 Notebook PC,$1199.00,AMD Ryzen 5 7535U,32 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4050,16.0-in. display Quad HD+ (2560X1600) 240Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08959140_390x286.jpg
HP,EliteBook X G1a 14 inch Notebook PC Wolf Pro Security Edition,$2449.00,AMD Ryzen AI 7 PRO 360,16 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4050,16.0-in. display Quad HD+ (2560X1600) 240Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/85U40UA-ABL_5_1750x1285.jpg
HP,EliteBook Ultra G1i 14 inch Notebook PC Wolf Pro Security Edition,$2799.00,Intel Core Ultra 7 258V,32 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4060,16.0-in. display Quad HD+ (2560X1600) 240Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08524193_390x286.jpg
HP,ProBook 440 14 inch G11 Notebook PC,$1899.00,Intel Core Ultra 7 155U,32 GB RAM,1 TB SSD,NVIDIA GeForce RTXTM 4060,16.0-in. display Quad HD+ (2560X1600) 240Hz,Windows 11 Pro,https://hp.com/ca-en/shop/Html/Merch/Images/c08464743_1750x1285.jpg
HP,ProBook 440 14 inch G11 Notebook PC,$1679.00,Intel Core Ultra 7 155U,16 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4050,15.6-in. display Full HD (1920X1080) 165Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/962Z9UA-ABL_390x286.jpg
HP,ProBook 460 16 inch G11 Notebook PC,$1449.00,Intel Core Ultra 5 125U,16 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4060,16.0-in. display Quad HD+ (2560X1600) 240Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08505298_390x286.jpg
HP,OmniBook X Flip 16ar0014ca,$1699.98,AMD Ryzen AI 7 350,32 GB RAM,1 TB SSD,NVIDIA GeForce RTXTM 4060,15.6-in. display Full HD (1920X1080) 165Hz,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/7X7B5UA-ABL_390x286.jpg
HP,OmniBook X Flip 14fm0004ca,$1299.98,Intel Core Ultra 5 226V,16 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4060,15.6-in. display Full HD (1920X1080) 165Hz,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/7X979UA-ABL_390x286.jpg
HP,OmniBook X Flip 14fk0014ca,$1499.98,AMD Ryzen AI 7 350,32 GB RAM,1 TB SSD,NVIDIA GeForce RTXTM 4060,15.6-in. display Full HD (1920X1080) 360Hz,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c09039264_390x286.jpg
HP,ProBook 460 16 inch G11 Notebook PC,$1899.00,Intel Core Ultra 7 155U,32 GB RAM,1 TB SSD,NVIDIA GeForce RTXTM 4050,15.6-in. display Full HD (1920X1080) 165Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08515025_1750x1285.jpg
HP,ProBook 440 14 inch G11 Notebook PC,$1429.00,Intel Core Ultra 7 155U,16 GB RAM,512 GB SSD,NVIDIA GeForce RTXTM 4050,15.6-in. display Full HD (1920X1080) 165Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A2PJ5UA-ABL_2_390x286.jpg
HP,OmniBook 7 Flip 16au0004ca,$1299.98,Intel Core Ultra 5 226V,16 GB RAM,1 TB SSD,Intel Integrated Graphics,15.6-in. touch display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/7P9V6UA-ABL_1750x1285.jpg
HP,ProBook 460 16 inch G11 Notebook PC,$1799.00,Intel Core Ultra 7 155U,32 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. touch display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/7P9V5UA-ABL_390x286.jpg
HP,Laptop 17cn3000ca,$709.99,Intel N series N200,8 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. touch display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/85U36UA-ABL_1_100x100.jpg
HP,OmniBook X Flip 16ar0014ca Laptop,$1699.99,AMD Ryzen AI 7 350,32 GB RAM,1 TB SSD,Intel Integrated Graphics,15.6-in. touch display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08893811_390x286.jpg
HP,17cp2030ca Laptop,$759.99,AMD Ryzen 3 7320U,8 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/9W3D8UA-ABL_2_390x286.jpg
HP,Pavilion Laptop 16af0000ca,$999.99,Intel Core 5 12OU,16 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/A1RM8UT-ABA_5_390x286.jpg
HP,EliteBook 860 16 inch G11 Notebook PC,$2249.00,Intel Core Ultra 5 125U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. touch display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A17J1UA-ABL_1_1750x1285.jpg
HP,Pro x360 435 13.3 inch G10 Notebook PC,$1739.00,AMD Ryzen 7 7730U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A17HZUA-ABL_1_1750x1285.jpg
HP,ProBook 440 14 inch G11 Notebook PC,$1679.00,Intel Core Ultra 7 155U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A17J0UA-ABL_1_1750x1285.jpg
HP,OMEN MAX 16ah0060ca Gaming Laptop,$4999.99,Intel Core Ultra 9 275HX,64 GB RAM,2 TB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/85U37UA-ABL_1750x1285.jpg
HP,Laptop 14em0000ca,$439.99,AMD Athlon Silver 7120U,4 GB RAM,128 GB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08524193_390x286.jpg
HP,EliteBook 645 14 inch G11 Notebook PC,$1779.00,AMD Ryzen 7 PRO 7735U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08915948_390x286.jpg
HP,OmniBook X 14 inch Laptop 14fe1000ca,$1299.99,Qualcomm X Plus X1P 42 100,16 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. touch display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08975556_390x286.jpg
HP,EliteBook X G1i 14 inch Notebook,$2679.00,Intel Core Ultra 7 258V,32 GB RAM,512 GB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08505298_390x286.jpg
HP,OmniBook 7 Flip 16au0004ca Laptop,$1299.99,Intel Core Ultra 5 226V,16 GB RAM,1 TB SSD,Intel Integrated Graphics,14.0-in. display Full HD (1920X1280),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08588195_390x286.jpg
HP,ZBook Firefly 16 inch G11 Mobile Workstation PC,$2929.00,Intel Core Ultra 7 155H,16 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A1LD5UT-ABA_390x286.jpg
HP,ZBook Power 16 inch G11 A Mobile Workstation PC,$2399.00,AMD Ryzen 7 8845HS,32 GB RAM,1 TB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08436773_390x286.jpg
HP,OmniBook X 14 inch Laptop 14fe1000ca,$1199.98,Qualcomm X Plus X1P 42 100,16 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. touch display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08646412_390x286.jpg
HP,ZBook Firefly 16 inch G11 Mobile Workstation PC,$2549.00,Intel Core Ultra 7 155U,32 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. touch display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08964363_390x286.jpg
HP,ZBook Firefly 16 inch G11 Mobile Workstation PC,$2929.00,Intel Core Ultra 7 155H,16 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/8M5K7UA-ABL_390x286.jpg
HP,EliteBook 640 14 inch G11 Notebook PC,$2050.92,Intel Core Ultra 5 125U,16 GB RAM,256 GB SSD,Intel Integrated Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965225_390x286.jpg
HP,EliteBook 860 16 inch G11 Notebook PC,$2499.00,Intel Core Ultra 7 155U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. touch display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965225_390x286.jpg
HP,EliteBook X G1i 14 inch Notebook,$2679.00,Intel Core Ultra 7 258V,32 GB RAM,512 GB SSD,Intel CoreTM Ultra 5 135U vPro processor with Integrated Intel Graphics,14.0-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A1ND9UT-ABA_4_390x286.jpg
HP,ZBook Fury 16 G11 Mobile Workstation PC,$4774.00,Intel Core i9 13950HX,32 GB RAM,1 TB SSD,Intel Integrated Graphics,14.0-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965225_390x286.jpg
HP,OmniBook X Flip 14fk0014ca Laptop,$1499.99,AMD Ryzen AI 7 350,32 GB RAM,1 TB SSD,Intel CoreTM Ultra 5 135U vPro processor with Integrated Intel Graphics,14.0-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08975556_390x286.jpg
HP,OmniBook X Flip 14fm0004ca Laptop,$1299.99,Intel Core Ultra 5 226V,16 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. touch display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08483505_390x286.jpg
HP,Laptop 15fc0170ca,$599.99,AMD Ryzen 3 7320U,8 GB RAM,256 GB SSD,Intel Integrated Graphics,14.0-in. touch display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08955160_390x286.jpg
HP,ProBook 460 16 inch G11 Notebook PC,$1739.00,Intel Core Ultra 7 155U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. touch display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08955256_390x286.jpg
HP,ProBook 460 16 inch G11 Notebook PC,$1459.00,Intel Core Ultra 7 155U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,16.0-in. display Full HD+ (1920X1200),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08968310_390x286.jpg
HP,OmniBook X 14 inch,$1299.99,Qualcomm X Plus X1P 42 100,16 GB RAM,512 GB SSD,Intel Integrated Graphics,13.3-in. touch display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c06548097_390x286.jpg
